2007,2,26,1,1121,1056,1444,1400,DL,880,N931DL,203,184,164,44,25,MIA,LGA,1097,6,33,0,,0,0,25,19,0,0
2007,4,12,4,1633,1540,1821,1740,DL,384,N67171,108,120,88,41,53,MIA,ATL,595,4,16,0,,0,0,29,0,0,12
2007,4,12,4,1309,1100,1557,1407,DL,880,N941DL,168,187,136,110,129,MIA,LGA,1097,7,25,0,,0,0,110,0,0,0
2007,4,12,4,1537,1208,1753,1405,DL,1295,N937DL,136,117,84,228,209,MIA,ATL,595,6,46,0,,0,0,21,19,0,188
2007,4,12,4,1528,1224,1828,1535,DL,1600,N934DL,180,191,140,173,184,MIA,JFK,1090,18,22,0,,0,0,13,0,0,160
2007,6,18,1,1721,1625,1923,1820,DL,70,N671DN,122,115,91,63,56,MIA,ATL,595,11,20,0,,0,0,29,7,0,27
2007,6,8,5,1808,1459,2017,1656,DL,40,N627DL,129,117,94,201,189,MIA,ATL,595,10,25,0,,0,0,11,12,0,178
2007,6,8,5,1735,1625,1934,1820,DL,70,N671DN,119,115,91,74,70,MIA,ATL,595,10,18,0,,0,0,5,4,0,65
2007,6,8,5,1800,1725,2015,1922,DL,1279,N629DL,135,117,102,53,35,MIA,ATL,595,6,27,0,,0,0,20,18,0,15
2007,6,13,3,1802,1725,2005,1922,DL,1279,N388DA,123,117,91,43,37,MIA,ATL,595,11,21,0,,0,0,37,6,0,0
2007,6,17,7,1656,1625,1848,1820,DL,70,N992DL,112,115,84,28,31,MIA,ATL,595,9,19,0,,0,0,17,0,0,11
2007,7,21,6,1659,1625,1900,1820,DL,70,N932DL,121,115,87,40,34,MIA,ATL,595,10,24,0,,0,0,34,6,0,0
2007,7,27,5,1733,1625,1949,1820,DL,70,N607DL,136,115,89,89,68,MIA,ATL,595,12,35,0,,0,0,1,21,0,67
2007,7,27,5,1753,1730,2004,1927,DL,1564,N683DA,131,117,94,37,23,MIA,ATL,595,18,19,0,,0,0,11,14,0,12
2007,7,1,7,2150,2000,2354,2152,DL,1176,N935DL,124,112,93,122,110,MIA,ATL,595,19,12,0,,0,4,68,12,0,38
2007,8,26,7,1805,1615,2036,1814,DL,70,N982DL,151,119,115,142,110,MIA,ATL,595,18,18,0,,0,0,110,32,0,0
2007,8,26,7,1754,1725,2019,1925,DL,1082,N990DL,145,120,112,54,29,MIA,ATL,595,13,20,0,,0,0,29,25,0,0
2007,8,29,3,1941,1725,2210,1925,DL,1082,N999DN,149,120,93,165,136,MIA,ATL,595,40,16,0,,0,0,136,29,0,0
2007,8,30,4,1907,1615,2113,1814,DL,70,N398DA,126,119,97,179,172,MIA,ATL,595,12,17,0,,0,5,165,7,0,2
2007,8,30,4,1909,1725,2127,1925,DL,1082,N379DA,138,120,96,122,104,MIA,ATL,595,17,25,0,,0,0,73,18,0,31
2007,8,30,4,2101,1955,2329,2152,DL,1176,N977DL,148,117,88,97,66,MIA,ATL,595,45,15,0,,0,2,5,31,0,59
2007,8,1,3,1406,1340,1604,1532,DL,840,N958DL,118,112,85,32,26,MIA,ATL,595,5,28,0,,0,2,4,6,0,20
2007,8,6,1,1650,1625,1838,1820,DL,70,N628DL,108,115,88,18,25,MIA,ATL,595,5,15,0,,0,0,4,0,0,14
2007,8,8,3,1644,1625,1836,1820,DL,70,N603DL,112,115,89,16,19,MIA,ATL,595,11,12,0,,0,0,14,0,0,2
2007,9,24,1,1258,1232,1615,1535,DL,78,N968DL,197,183,148,40,26,MIA,JFK,1090,26,23,0,,0,0,26,14,0,0
2007,9,30,7,631,600,831,747,DL,1004,N951DL,120,107,88,44,31,MIA,ATL,595,14,18,0,,0,0,31,13,0,0
2007,9,13,4,1540,1450,1742,1649,DL,40,N629DL,122,119,99,53,50,MIA,ATL,595,10,13,0,,0,0,50,3,0,0
2007,9,13,4,1703,1610,1903,1809,DL,70,N646DL,120,119,96,54,53,MIA,ATL,595,12,12,0,,0,0,53,1,0,0
2007,9,13,4,1927,1725,2147,1925,DL,1082,N688DL,140,120,110,142,122,MIA,ATL,595,13,17,0,,0,0,71,20,0,51
2007,9,14,5,1920,1725,2211,1925,DL,1082,N603DL,171,120,104,166,115,MIA,ATL,595,46,21,0,,0,0,115,51,0,0
2007,9,14,5,1956,1833,2201,2035,DL,1176,N632DL,125,122,86,86,83,MIA,ATL,595,20,19,0,,0,0,65,3,0,18
2007,10,23,2,1935,1846,2200,2039,DL,690,N627DL,145,113,114,81,49,MIA,ATL,595,15,16,0,,0,0,13,32,0,36
2007,10,26,5,1629,1607,1817,1759,DL,70,N676DL,108,112,79,18,22,MIA,ATL,595,12,17,0,,0,16,2,0,0,0
2007,10,26,5,1746,1720,1948,1917,DL,827,N666DN,122,117,77,31,26,MIA,ATL,595,25,20,0,,0,0,8,5,0,18
2007,10,26,5,1129,1109,1326,1305,DL,1662,N674DL,117,116,82,21,20,MIA,ATL,595,11,24,0,,0,0,6,1,0,14
2007,10,4,4,1633,1607,1902,1759,DL,70,N605DL,149,112,89,63,26,MIA,ATL,595,31,29,0,,0,0,14,37,0,12
2007,10,8,1,1432,1221,1753,1535,DL,78,N967DL,201,194,161,138,131,MIA,JFK,1090,13,27,0,,0,0,131,7,0,0
2007,10,17,3,1734,1450,1936,1649,DL,40,N690DL,122,119,94,167,164,MIA,ATL,595,14,14,0,,0,0,13,3,0,151
2007,10,17,3,1635,1607,1825,1759,DL,70,N632DL,110,112,86,26,28,MIA,ATL,595,8,16,0,,0,0,26,0,0,0
2007,11,24,6,1251,1220,1543,1518,DL,80,N937DL,172,178,152,25,31,MIA,JFK,1090,8,12,0,,0,4,8,0,0,13
2007,11,25,7,1630,1603,1913,1800,DL,1180,N971DL,163,117,109,73,27,MIA,ATL,595,23,31,0,,0,0,25,46,0,2
2007,12,23,7,1345,1220,1715,1518,DL,80,N972DL,210,178,150,117,85,MIA,JFK,1090,10,50,0,,0,0,85,32,0,0
2007,12,23,7,1656,1435,2018,1751,DL,1622,N989DL,202,196,160,147,141,MIA,JFK,1090,19,23,0,,0,0,141,6,0,0
