2006,2,4,6,1612,1306,1814,1500,DL,356,N127DL,122,114,80,194,186,MIA,ATL,595,8,34,0,,0,10,16,8,0,160
2006,2,4,6,1703,1500,1930,1700,DL,710,N143DA,147,120,77,150,123,MIA,ATL,595,18,52,0,,0,106,17,27,0,0
2006,5,15,1,1905,1551,2104,1747,DL,1205,N3734B,119,116,98,197,194,MIA,ATL,595,7,14,0,,0,0,166,3,0,28
2006,5,17,3,1146,1125,1443,1425,DL,1442,N904DE,177,180,149,18,21,MIA,LGA,1097,7,21,0,,0,0,18,0,0,0
2006,5,26,5,1320,1236,1520,1430,DL,356,N618DL,120,114,97,50,44,MIA,ATL,595,7,16,0,,0,0,40,6,0,4
2006,6,1,4,1118,1059,1307,1251,DL,754,N6705Y,109,112,86,16,19,MIA,ATL,595,6,17,0,,0,0,13,0,0,3
2006,6,4,7,1614,1550,1810,1745,DL,1205,N959DL,116,115,83,25,24,MIA,ATL,595,12,21,0,,0,0,20,1,0,4
2006,6,24,6,1953,1753,2140,1955,DL,820,N698DL,107,122,77,105,120,MIA,ATL,595,7,23,0,,0,0,105,0,0,0
2006,6,25,7,1552,1445,1815,1651,DL,710,N6711M,143,126,86,84,67,MIA,ATL,595,16,41,0,,0,0,61,17,0,6
2006,6,25,7,1914,1753,2111,1955,DL,820,N6714Q,117,122,88,76,81,MIA,ATL,595,17,12,0,,0,0,13,0,0,63
2006,6,27,2,1332,1315,1543,1511,DL,356,N752AT,131,116,86,32,17,MIA,ATL,595,9,36,0,,0,0,3,15,0,14
2006,6,27,2,1654,1541,1902,1741,DL,1205,N3738B,128,120,93,81,73,MIA,ATL,595,9,26,0,,0,0,73,8,0,0
2006,7,20,4,629,600,817,753,DL,749,N615DL,108,113,82,24,29,MIA,ATL,595,14,12,0,,0,0,24,0,0,0
2006,7,21,5,1553,1315,1809,1511,DL,356,N750AT,136,116,81,178,158,MIA,ATL,595,11,44,0,,0,0,21,20,0,137
2006,7,21,5,1512,1445,1724,1651,DL,710,N610DL,132,126,83,33,27,MIA,ATL,595,7,42,0,,0,0,5,6,0,22
2006,7,21,5,1606,1541,1822,1741,DL,1205,N372DA,136,120,83,41,25,MIA,ATL,595,7,46,0,,0,0,21,16,0,4
2006,7,22,6,1405,1315,1603,1511,DL,356,N658DL,118,116,86,52,50,MIA,ATL,595,10,22,0,,0,0,43,2,0,7
2006,8,15,2,2045,1930,2240,2129,DL,1176,N925DL,115,119,80,71,75,MIA,ATL,595,14,21,0,,0,0,7,0,0,64
2006,8,24,4,1403,1315,1616,1511,DL,356,N752AT,133,116,92,65,48,MIA,ATL,595,20,21,0,,0,0,5,17,0,43
2006,8,24,4,1527,1445,1726,1651,DL,710,N614DL,119,126,88,35,42,MIA,ATL,595,17,14,0,,0,0,17,0,0,18
2006,9,4,1,1815,1758,2026,2000,DL,820,N143DA,131,122,84,26,17,MIA,ATL,595,18,29,0,,0,0,17,9,0,0
2006,9,4,1,1958,1930,2155,2129,DL,1176,N911DL,117,119,85,26,28,MIA,ATL,595,17,15,0,,0,0,8,0,0,18
2006,9,5,2,727,700,916,856,DL,887,N610DL,109,116,91,20,27,MIA,ATL,595,10,8,0,,0,0,20,0,0,0
2006,9,6,3,1510,1420,1713,1627,DL,710,N685DA,123,127,86,46,50,MIA,ATL,595,7,30,0,,0,0,22,0,0,24
2006,9,6,3,1833,1748,2033,1949,DL,1082,N615DL,120,121,88,44,45,MIA,ATL,595,9,23,0,,0,0,7,0,0,37
2006,9,11,1,1746,1610,2010,1806,DL,499,N621DL,144,116,95,124,96,MIA,ATL,595,12,37,0,,0,0,15,86,0,23
2006,9,11,1,1900,1748,2108,1949,DL,1082,N6710E,128,121,95,79,72,MIA,ATL,595,16,17,0,,0,0,15,63,0,1
2006,9,16,6,1426,1325,1633,1518,DL,390,N665DN,127,113,90,75,61,MIA,ATL,595,26,11,0,,0,0,61,14,0,0
2006,9,16,6,1515,1420,1710,1627,DL,710,N652DL,115,127,84,43,55,MIA,ATL,595,12,19,0,,0,0,43,0,0,0
2006,9,19,2,1442,1420,1700,1627,DL,710,N647DL,138,127,100,33,22,MIA,ATL,595,11,27,0,,0,0,10,11,0,12
2006,9,19,2,2012,1920,2204,2116,DL,1176,N375DA,112,116,83,48,52,MIA,ATL,595,13,16,0,,0,0,3,0,0,45
2006,10,27,5,746,710,1020,910,DL,1653,N668DN,154,120,115,70,36,MIA,ATL,595,14,25,0,,0,0,36,34,0,0
2006,10,27,5,844,820,1111,1018,DL,1663,N689DL,147,118,113,53,24,MIA,ATL,595,12,22,0,,0,0,24,29,0,0
